,timestamp,bid,ask,bid_vol,ask_vol,date,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
380,2019-02-26 15:14:08.280,165.53,165.573,7500,10100,2019-02-26,5208149,165.55467613636364,165.5515,0.043000000000006366,19.37699999999984,-1,165.51167613636363,165.5574477570828,Facebook
390,2019-02-26 15:17:36.812,165.647,165.693,97,7500,2019-02-26,5219327,165.69241266289325,165.67000000000002,0.04600000000002069,21.0930000000007,19,166.56641266289364,165.62693178439852,Facebook
405,2019-02-26 15:19:26.780,165.557,165.6,75,7500,2019-02-26,5216531,165.59957425742573,165.5785,0.043000000000006366,22.53400000000059,8,165.94357425742578,165.60567842958065,Facebook
402,2019-02-26 15:24:08.029,165.51,165.552,7500,10300,2019-02-26,5217626,165.5343033707865,165.531,0.04200000000000159,19.358000000000033,5,165.7443033707865,165.55871801041505,Facebook
391,2019-02-26 15:25:22.817,165.547,165.592,75,7500,2019-02-26,5225029,165.59155445544553,165.5695,0.045000000000015916,18.74600000000015,6,165.86155445544563,165.5778017053014,Facebook
400,2019-02-26 15:27:10.777,165.157,165.202,75,7500,2019-02-26,5218856,165.20155445544555,165.17950000000002,0.044999999999987494,19.578999999999837,-9,164.79655445544566,165.31837973381147,Facebook
392,2019-02-26 15:28:04.410,164.841,164.913,7500,10000,2019-02-26,5209016,164.88214285714287,164.877,0.07200000000000273,22.32299999999981,-13,163.94614285714283,165.0349533239038,Facebook
405,2019-02-26 15:29:37.317,165.187,165.25,75,10100,2019-02-26,5215408,165.24953562653562,165.2185,0.06299999999998818,24.776000000000096,6,165.62753562653555,165.1416446030744,Facebook
398,2019-02-26 15:27:22.267,165.008,165.042,75,7500,2019-02-26,5224555,165.04166336633665,165.025,0.033999999999991815,19.43100000000001,-13,164.59966336633676,165.2357706124505,Facebook
393,2019-02-26 15:28:22.550,165.018,165.073,150,10200,2019-02-26,5211075,165.07220289855073,165.0455,0.05500000000000682,22.978000000000037,-12,164.41220289855065,165.05573072429763,Facebook
404,2019-02-26 15:30:03.037,165.138,165.17,75,7500,2019-02-26,5214829,165.16968316831685,165.154,0.031999999999982265,24.726999999999975,7,165.39368316831673,165.11502711700152,Facebook
403,2019-02-26 15:31:53.737,165.108,165.247,1,10200,2019-02-26,5214425,165.24698637388494,165.1775,0.13900000000001,25.688999999999652,24,168.58298637388518,165.1518714161498,Facebook
414,2019-02-26 15:34:23.226,165.058,165.12,10100,10100,2019-02-26,5224709,165.089,165.089,0.06200000000001182,25.291000000000594,9,165.6470000000001,165.15018481848185,Facebook
409,2019-02-26 15:32:30.849,165.17,165.233,7500,10100,2019-02-26,5220706,165.2061534090909,165.2015,0.0630000000000166,26.059000000000225,22,166.59215340909125,165.12148767447698,Facebook
415,2019-02-26 15:35:07.395,164.927,164.963,170,7500,2019-02-26,5215426,164.96220208604956,164.945,0.036000000000001364,23.838000000000477,-6,164.74620208604955,165.07125218049836,Facebook
413,2019-02-26 15:37:07.212,164.487,164.511,75,7500,2019-02-26,5217938,164.5107623762376,164.499,0.02400000000000091,22.532000000000124,-26,163.88676237623758,164.70633867857126,Facebook
405,2019-02-26 15:38:57.669,164.438,164.502,150,10100,2019-02-26,5219620,164.50106341463416,164.47,0.06400000000002137,23.14400000000026,-10,163.86106341463395,164.53551588520966,Facebook
411,2019-02-26 15:37:35.974,164.657,164.732,7500,10200,2019-02-26,5211714,164.70022033898306,164.6945,0.07499999999998863,22.306000000000154,-14,163.65022033898322,164.73327906881767,Facebook
403,2019-02-26 15:39:33.651,164.549,164.613,7500,10100,2019-02-26,5213285,164.58572727272727,164.58100000000002,0.06399999999999295,23.00999999999999,0,164.58572727272727,164.56373717124072,Facebook
402,2019-02-26 15:41:53.615,164.797,164.857,90,7500,2019-02-26,5219845,164.8562885375494,164.827,0.060000000000002274,22.896999999999537,9,165.39628853754942,164.72522532136713,Facebook
406,2019-02-26 15:44:56.304,164.448,164.499,18,10100,2019-02-26,5211597,164.49890927060684,164.4735,0.05099999999998772,22.696000000000026,-11,163.93790927060698,164.63344870749302,Facebook
397,2019-02-26 15:43:41.344,164.588,164.653,75,10100,2019-02-26,5217946,164.65252088452087,164.6205,0.06499999999999773,22.711000000000098,-12,163.8725208845209,164.7148787984962,Facebook
424,2019-02-26 15:46:17.001,164.587,164.643,150,10100,2019-02-26,5209312,164.6421804878049,164.615,0.056000000000011596,22.994000000000028,-19,163.57818048780467,164.601527576086,Facebook
411,2019-02-26 15:48:58.026,164.478,164.513,290,7500,2019-02-26,5217303,164.5116970474968,164.4955,0.03499999999999659,19.984000000000037,-16,163.95169704749685,164.56908915667734,Facebook
415,2019-02-26 15:48:10.661,164.468,164.498,75,7500,2019-02-26,5220284,164.49770297029704,164.483,0.030000000000001137,20.883999999999787,-6,164.31770297029703,164.55321824958816,Facebook
420,2019-02-26 15:50:32.217,164.427,164.472,10200,7500,2019-02-26,5223829,164.44606779661015,164.4495,0.045000000000015916,19.723000000000695,-5,164.22106779661007,164.47590244173296,Facebook
413,2019-02-26 15:52:32.409,164.147,164.182,310,7500,2019-02-26,5223897,164.18061075544176,164.16449999999998,0.03499999999999659,19.533000000000555,-32,163.06061075544187,164.2740908229095,Facebook
397,2019-02-26 15:54:09.175,163.958,164.013,7500,10100,2019-02-26,5208632,163.98956249999998,163.9855,0.05500000000000682,18.73499999999973,-20,162.88956249999984,164.10643912418792,Facebook
397,2019-02-27 09:32:49.024,163.458,163.58,7500,7500,2019-02-27,5209342,163.519,163.519,0.1220000000000141,40.62400000000025,18,165.71500000000026,163.4286456130138,Facebook
392,2019-02-27 09:34:38.889,163.287,163.471,7500,10100,2019-02-27,5208444,163.39259090909093,163.37900000000002,0.1839999999999975,41.83799999999954,11,165.4165909090909,163.48784090909092,Facebook
405,2019-02-27 09:36:37.886,162.977,163.022,150,7500,2019-02-27,5221979,163.02111764705882,162.9995,0.044999999999987494,39.476999999999805,6,163.29111764705874,163.21082580747284,Facebook
431,2019-02-27 09:38:40.717,162.837,162.932,7500,10000,2019-02-27,5211806,162.89128571428571,162.8845,0.09499999999999886,35.378999999999365,6,163.4612857142857,162.96238440697667,Facebook
419,2019-02-27 09:37:28.447,162.858,162.912,7500,10100,2019-02-27,5213652,162.88898863636365,162.885,0.054000000000002046,35.942999999999586,12,163.53698863636367,163.01300507797237,Facebook
420,2019-02-27 09:39:31.066,162.727,162.803,130,7500,2019-02-27,5221739,162.80170511140236,162.765,0.0759999999999934,30.160999999999603,-19,161.35770511140248,162.88553905667663,Facebook
411,2019-02-27 09:41:31.015,162.967,163.002,75,7500,2019-02-27,5214871,163.00165346534652,162.98450000000003,0.03499999999999659,27.18699999999953,-24,162.1616534653466,162.94219504106493,Facebook
397,2019-02-27 09:43:05.182,163.038,163.117,7500,10300,2019-02-27,5212734,163.08371348314606,163.0775,0.07899999999997931,26.97600000000034,-32,160.55571348314672,163.10961850953353,Facebook
410,2019-02-27 09:42:30.276,163.118,163.221,30,10200,2019-02-27,5207838,163.22069794721406,163.1695,0.10300000000000864,26.53200000000001,-27,160.43969794721383,163.13550503586058,Facebook
396,2019-02-27 09:44:15.708,163.117,163.18,16,7500,2019-02-27,5219014,163.17986588610964,163.1485,0.0630000000000166,26.16900000000078,3,163.3688658861097,163.16109165900625,Facebook
397,2019-02-27 09:46:15.077,163.388,163.442,7500,10100,2019-02-27,5219513,163.41898863636365,163.41500000000002,0.054000000000002046,23.318000000000353,0,163.41898863636365,163.3502140082511,Facebook
401,2019-02-27 09:48:26.945,162.957,163.021,75,7500,2019-02-27,5224172,163.02036633663366,162.98899999999998,0.06399999999999295,25.14800000000008,-4,162.76436633663369,163.15278297259655,Facebook
392,2019-02-27 09:47:41.231,163.169,163.242,7500,10000,2019-02-27,5207900,163.2107142857143,163.2055,0.07299999999997908,24.043000000000063,-7,162.69971428571444,163.30177432712216,Facebook
405,2019-02-27 09:50:00.152,162.928,163.023,75,10000,2019-02-27,5223257,163.02229280397023,162.9755,0.09499999999999886,25.423000000000258,0,163.02229280397023,163.12884598419413,Facebook
406,2019-02-27 09:52:10.060,162.627,162.742,75,7500,2019-02-27,5223081,162.7408613861386,162.6845,0.11499999999998067,26.138000000000233,-35,158.71586138613927,162.80460924536632,Facebook
399,2019-02-27 09:54:24.314,162.228,162.302,7500,10000,2019-02-27,5209589,162.2702857142857,162.265,0.07399999999998386,23.87899999999948,-18,160.938285714286,162.4448472683647,Facebook
405,2019-02-27 09:52:46.372,162.487,162.551,10300,7500,2019-02-27,5217114,162.51396629213482,162.519,0.06399999999999295,26.567999999999785,-36,160.20996629213508,162.69324269888023,Facebook
414,2019-02-27 09:55:28.074,162.039,162.083,7500,10000,2019-02-27,5218834,162.06414285714285,162.06099999999998,0.04400000000001114,24.587999999999568,-21,161.14014285714262,162.29444155844158,Facebook
413,2019-02-27 09:57:22.102,161.687,161.761,7500,10100,2019-02-27,5217822,161.7294659090909,161.724,0.07399999999998386,24.90900000000093,-24,159.95346590909128,161.8503198051948,Facebook
405,2019-02-27 09:59:39.304,161.927,161.98,150,7500,2019-02-27,5215428,161.97896078431373,161.9535,0.05299999999999727,27.370000000000545,-6,161.66096078431374,161.84276769189523,Facebook
404,2019-02-27 09:57:41.269,161.777,161.89,75,7500,2019-02-27,5224390,161.8888811881188,161.8335,0.11299999999999955,24.63100000000088,-11,160.6458811881188,161.86990454492613,Facebook
405,2019-02-27 10:00:03.986,161.777,161.852,220,10100,2019-02-27,5222649,161.8504011627907,161.8145,0.07500000000001705,28.13900000000038,-4,161.55040116279062,161.8235872639157,Facebook
429,2019-02-27 10:02:08.136,161.617,161.693,10200,10200,2019-02-27,5209024,161.655,161.655,0.07600000000002183,28.00600000000034,-12,160.74299999999974,161.79926797385622,Facebook
420,2019-02-27 10:04:18.511,161.347,161.408,1,10300,2019-02-27,5213194,161.40799407824483,161.3775,0.06099999999997863,27.036,-55,158.052994078246,161.5490309483898,Facebook
423,2019-02-27 10:02:42.789,161.518,161.562,10100,7500,2019-02-27,5221832,161.53674999999998,161.54000000000002,0.04400000000001114,27.1280000000001,-14,160.92074999999983,161.72043464052285,Facebook
402,2019-02-27 10:04:47.240,161.417,161.492,220,10200,2019-02-27,5217374,161.49041650671785,161.4545,0.07499999999998863,25.763999999999612,-29,159.31541650671818,161.51955679231395,Facebook
395,2019-02-27 10:07:04.747,161.458,161.493,150,10300,2019-02-27,5219000,161.49249760765548,161.4755,0.03499999999999659,23.085999999999245,0,161.49249760765548,161.47588971350075,Facebook
414,2019-02-27 10:09:09.446,161.53,161.582,7500,10200,2019-02-27,5219658,161.5599661016949,161.55599999999998,0.0519999999999925,21.488,-11,160.98796610169498,161.45155165855567,Facebook
411,2019-02-27 10:08:00.235,161.237,161.262,220,7500,2019-02-27,5224435,161.26128756476683,161.2495,0.025000000000005684,22.44999999999925,-14,160.91128756476675,161.36956062329693,Facebook
437,2019-02-27 10:10:16.601,161.392,161.442,7500,10100,2019-02-27,5216680,161.4206931818182,161.417,0.05000000000001137,23.513000000000005,-26,160.1206931818179,161.46843388946039,Facebook
425,2019-02-27 10:11:56.494,161.168,161.221,220,7500,2019-02-27,5210970,161.21948963730568,161.1945,0.05299999999999727,26.357000000000824,-32,159.52348963730577,161.37376400608602,Facebook
385,2019-02-27 10:13:25.409,160.777,160.83,7500,10200,2019-02-27,5220867,160.80754237288136,160.80349999999999,0.05300000000002569,23.44500000000025,-20,159.74754237288084,160.982524322429,Facebook
424,2019-02-27 10:12:16.782,161.12,161.193,7500,10100,2019-02-27,5224342,161.16189204545452,161.1565,0.0730000000000075,26.86900000000091,-33,158.75289204545427,161.34438529137452,Facebook
384,2019-02-27 10:13:39.935,160.958,160.991,10,7500,2019-02-27,5224369,160.99095605858855,160.9745,0.03300000000001546,22.546000000000333,-17,160.4299560585883,161.01970862430971,Facebook
410,2019-02-27 10:15:34.736,160.838,160.902,7500,10100,2019-02-27,5216833,160.87472727272728,160.87,0.06399999999999295,25.07700000000034,-25,159.27472727272746,160.95696133587563,Facebook
386,2019-02-27 10:17:47.920,160.888,160.931,75,10200,2019-02-27,5218582,160.9306861313869,160.9095,0.043000000000006366,25.17100000000005,-9,160.54368613138683,160.95808646586872,Facebook
392,2019-02-27 10:18:00.634,160.997,161.042,150,7500,2019-02-27,5219578,161.04111764705883,161.0195,0.044999999999987494,25.433999999999884,-3,160.90611764705886,160.97355812147418,Facebook
419,2019-02-27 10:20:20.815,160.867,160.923,75,10200,2019-02-27,5219403,160.9225912408759,160.89499999999998,0.056000000000011596,25.484999999999843,36,162.93859124087632,160.9584830740322,Facebook
405,2019-02-27 10:22:15.392,160.898,160.962,150,10100,2019-02-27,5217004,160.96106341463414,160.93,0.06399999999999295,24.271000000000043,2,161.08906341463413,160.97037459226905,Facebook
405,2019-02-27 10:23:58.473,160.828,160.892,75,10100,2019-02-27,5215382,160.89152825552827,160.86,0.06399999999999295,26.217000000000127,2,161.01952825552826,160.9705073834027,Facebook
397,2019-02-27 10:22:28.322,160.957,161.013,10100,10100,2019-02-27,5214399,160.985,160.985,0.056000000000011596,24.15000000000032,4,161.20900000000006,160.9203571744935,Facebook
408,2019-02-27 10:24:13.071,160.837,160.893,7500,10100,2019-02-27,5216506,160.86913636363636,160.865,0.056000000000011596,25.927000000000106,5,161.14913636363642,160.9553430449069,Facebook
389,2019-02-27 10:26:03.322,160.847,160.893,7500,10100,2019-02-27,5217108,160.8733977272727,160.87,0.04599999999999227,23.69700000000003,16,161.60939772727258,160.9037858604291,Facebook
417,2019-02-27 10:28:27.760,160.597,160.652,250,10000,2019-02-27,5208007,160.65065853658535,160.6245,0.0549999999999784,23.439999999999657,-6,160.32065853658548,160.80723902439024,Facebook
410,2019-02-27 10:27:42.291,160.837,160.873,550,7500,2019-02-27,5224241,160.87054037267083,160.855,0.036000000000001364,23.30799999999948,1,160.90654037267083,160.9386467908903,Facebook
407,2019-02-27 10:30:21.686,160.857,160.9,140,7500,2019-02-27,5222503,160.89921204188482,160.8785,0.043000000000006366,25.597000000000037,-10,160.46921204188476,160.87553734729494,Facebook
392,2019-02-27 10:32:23.264,160.698,160.773,230,10200,2019-02-27,5221330,160.77134611697028,160.7355,0.07499999999998863,27.447999999999865,-23,159.04634611697054,160.85816517781072,Facebook
395,2019-02-27 10:34:32.328,160.475,160.552,7500,10200,2019-02-27,5221089,160.51937288135593,160.5135,0.07699999999999818,24.741999999999308,-30,158.209372881356,160.6173549095803,Facebook
399,2019-02-27 10:33:02.200,160.617,160.692,180,10200,2019-02-27,5217099,160.69069942196535,160.65449999999998,0.07500000000001705,26.950999999999965,-36,157.99069942196473,160.8013113552333,Facebook
402,2019-02-27 10:35:08.591,160.638,160.743,300,10200,2019-02-27,5223010,160.73999999999998,160.6905,0.10499999999998977,25.186999999999557,-13,159.3750000000001,160.6908972824617,Facebook
375,2019-02-27 10:37:11.738,160.908,160.972,7500,10200,2019-02-27,5224215,160.9448813559322,160.94,0.06400000000002137,24.301000000000272,44,163.76088135593315,160.7928453342487,Facebook
376,2019-02-27 10:39:02.241,161.028,161.068,10200,7500,2019-02-27,5218052,161.04494915254236,161.048,0.040000000000020464,22.2000000000007,5,161.24494915254246,160.96883994607086,Facebook
372,2019-02-27 10:37:36.648,161.062,161.113,7500,10000,2019-02-27,5220265,161.09114285714287,161.0875,0.05099999999998772,23.687000000000012,29,162.5701428571425,160.95561001642037,Facebook
386,2019-02-27 10:39:42.032,161.177,161.23,7500,10000,2019-02-27,5215510,161.20728571428572,161.2035,0.05299999999999727,22.557000000000357,7,161.5782857142857,161.1181389463998,Facebook
395,2019-02-27 10:42:05.982,161.328,161.383,220,7500,2019-02-27,5223481,161.38143264248703,161.3555,0.05500000000000682,24.77699999999993,4,161.60143264248705,161.2755082932259,Facebook
382,2019-02-27 10:44:25.959,161.578,161.62,7500,10100,2019-02-27,5217900,161.60210227272728,161.599,0.04200000000000159,23.09200000000007,1,161.64410227272728,161.5166834428434,Facebook
387,2019-02-27 10:43:08.366,161.427,161.498,7500,10200,2019-02-27,5221360,161.46791525423725,161.46249999999998,0.07099999999999795,25.48700000000011,-4,161.18391525423726,161.36286217023056,Facebook
385,2019-02-27 10:45:34.787,161.498,161.573,75,10100,2019-02-27,5205816,161.57244717444718,161.5355,0.07500000000001705,23.129000000000786,6,162.02244717444728,161.52812087763036,Facebook
398,2019-02-27 10:48:05.314,161.333,161.367,7500,10100,2019-02-27,5216392,161.35251136363638,161.35,0.033999999999991815,20.80600000000024,-13,160.9105113636365,161.458909343285,Facebook
402,2019-02-27 10:48:17.835,161.257,161.319,23,10400,2019-02-27,5218866,161.3188631871822,161.288,0.0619999999999834,20.925000000000097,-15,160.38886318718244,161.41823699931675,Facebook
410,2019-02-27 10:51:10.246,161.527,161.613,75,10200,2019-02-27,5224452,161.61237226277373,161.57,0.08600000000001273,22.520999999999617,27,163.93437226277408,161.49812207458925,Facebook
400,2019-02-27 10:53:59.928,161.538,161.593,79,7500,2019-02-27,5224656,161.59242670537012,161.5655,0.0549999999999784,24.279999999999603,-17,160.65742670537048,161.55307436295206,Facebook
404,2019-02-27 10:53:26.751,161.497,161.561,100,10200,2019-02-27,5215484,161.56037864077672,161.529,0.06399999999999295,24.32399999999984,-11,160.8563786407768,161.54239167475424,Facebook
410,2019-02-27 10:56:03.430,161.387,161.433,340,10000,2019-02-27,5215368,161.43148742746615,161.41,0.04599999999999227,24.08999999999989,-31,160.0054874274664,161.4958519814958,Facebook
